Weighting,Starting Battery Capacity (Wh),Route Distance (m),Travel Time (s),CS stops,CS Stop Duration (s),Algorithm Runtime (s),Remaining Battery Capacity At End (Wh),Number of EVs Charging,Start Edge,End Edge
A,2250,4153.86,831.00,1,[-2],1.9456701278686523,1463.10,[0],27994826#3,-77537891#0
A,2250,5.78,5.00,0,[],0.0015022754669189453,2248.96,[],-169251304#1,169251304#0
A,2250,2870.52,390.00,0,[],0.3092646598815918,1629.12,[],155731249#2,-163566238#1
A,2250,828.97,187.00,0,[],0.0810697078704834,2096.68,[],28039378#2,28078794#0
A,2250,1663.09,610.00,0,[],0.4153561592102051,1973.62,[],30326830,-27928387#0
A,2250,620.25,125.00,0,[],0.04453873634338379,2091.17,[],341995777#2,-171879646
A,2250,2106.31,1462.00,0,[],0.7576508522033691,1769.24,[],195977382#1,589896289
A,2250,3388.47,2230.00,0,[],0.5689878463745117,1450.58,[],-170800044#0,-787963823#3
A,2250,2539.39,3318.00,0,[],0.3873319625854492,1647.82,[],171600550#2,155798593
A,2250,1252.73,198.00,0,[],0.13561630249023438,1991.23,[],-163566203#0,25491865#2
A,2250,4716.45,849.00,1,[35],1.215543270111084,1487.22,[0],-170232710#3,242966923
A,2250,5120.11,3412.00,1,[58],1.7354896068572998,491.31,[0],-28039384,-4910565#0
A,2250,2617.76,540.00,0,[],0.7571492195129395,1835.92,[],-30076496#2,167121162#2
A,2250,2436.04,1293.00,0,[],0.683586597442627,1773.30,[],-163566186#3,-155729952#2
A,2250,1003.43,102.00,0,[],0.08457136154174805,1946.12,[],-27942837#1,-28038952
A,2250,2923.73,1433.00,0,[],0.8817574977874756,1782.01,[],231824422#0,168608383#2
A,2250,1664.93,1241.00,0,[],0.28124094009399414,1940.86,[],154986396#1,-255565307#3
A,2250,2026.53,292.00,0,[],0.5099358558654785,1952.10,[],167121162#4,-184507818#1
A,2250,268.92,33.00,0,[],0.0070040225982666016,2156.87,[],620786548,159238289#2
A,2250,2313.94,246.00,0,[],0.19967103004455566,1724.40,[],-27930085#5,741901320
A,2250,2695.43,1375.00,0,[],0.7071068286895752,1764.51,[],154986397#0,27929270#1
A,2250,3755.95,572.00,0,[],0.855233907699585,1415.30,[],-159131995,28037924#4
A,2250,3704.94,559.00,0,[],0.8262090682983398,1494.77,[],-28039370#0,4880800
A,2250,1910.52,262.00,0,[],0.29124999046325684,1876.59,[],145039121#1,159131972#1
A,2250,2503.69,3542.00,0,[],1.0108675956726074,1753.45,[],163566218#1,155731249#10
A,2250,1990.04,2132.00,0,[],0.21318292617797852,1923.76,[],-631036139,-163566181#2
A,2250,3241.20,403.00,0,[],0.8457255363464355,1399.92,[],-732478288#0,163382981#1
A,2250,2885.24,425.00,0,[],0.5629839897155762,1761.60,[],195773785#2,-28020826#5
A,2250,5823.98,1714.00,1,[89],1.7610111236572266,1246.84,[0],4448200#0,159238302#0
A,2250,1512.26,241.00,0,[],0.10308837890625,2053.41,[],783673#5,23100865#4
A,2250,2501.81,284.00,0,[],0.2727346420288086,1556.19,[],28038960#0,155765289#6
A,2250,1363.15,4525.00,0,[],0.16013765335083008,1898.38,[],163566191#3,797062
A,2250,1133.42,240.00,0,[],0.15012884140014648,2119.08,[],28025126#6,116583594#3
A,2250,2428.18,338.00,0,[],0.25421762466430664,1726.83,[],-229076201#2,-163566238#4
A,2250,3305.40,1189.00,0,[],0.9473130702972412,1653.22,[],-171652559,-23118342#5
A,2250,2566.67,333.00,0,[],0.34529542922973633,1680.50,[],-3661460#3,25491771#1
A,2250,1413.88,158.00,0,[],0.13311338424682617,1945.23,[],-90542365#4,156339503
A,2250,2523.96,1147.00,0,[],0.24020695686340332,1884.24,[],169013116#1,-136467082#1
A,2250,1680.08,1043.00,0,[],0.09357929229736328,1845.41,[],159131988,-121040348#2
A,2250,1758.78,322.00,0,[],0.23419952392578125,1866.87,[],28037846#0,353267810#0
A,2250,3268.94,3876.00,0,[],0.6100232601165771,1472.82,[],-27948100#0,-366177937#1
A,2250,619.10,113.00,0,[],0.04203653335571289,2160.38,[],155767478,-4721523#0
A,2250,2838.44,3091.00,0,[],0.6860883235931396,1712.43,[],28039369#0,353941072#1
A,2250,2427.87,797.00,0,[],0.3508012294769287,1772.92,[],-448813839,-163566156#5
A,2250,1606.16,341.00,0,[],0.348799467086792,2040.24,[],726879324,28059218#5
A,2250,3353.71,1859.00,0,[],0.6495580673217773,1519.59,[],-187813123#0,28039426#0
A,2250,2887.63,630.00,0,[],0.7826728820800781,1728.38,[],662745678#2,-435822372#0
A,2250,2965.10,2481.00,0,[],0.7471394538879395,1757.35,[],163383622#2,4721521#1
A,2250,1030.37,462.00,0,[],0.3432939052581787,2108.10,[],-669870647,353938186#1
A,2250,3117.08,1423.00,0,[],0.6985995769500732,1504.61,[],96394694,353267810#1
A,2250,3771.39,494.00,0,[],0.7726624011993408,1461.61,[],27938160#5,28037846#1
A,2250,3104.15,766.00,0,[],0.5694873332977295,1711.49,[],-353071427#1,229076197#1
A,2250,2143.96,2978.00,0,[],0.3798246383666992,1820.22,[],-741901320,4857553#7
A,2250,1869.31,277.00,0,[],0.11810040473937988,1660.30,[],-28038954#1,-27943847
A,2250,2200.50,2001.00,0,[],0.552473783493042,1815.06,[],28037645,639837637#0
A,2250,7138.76,3331.00,1,[89],1.512298345565796,1113.83,[0],155105720#4,-28008999#0
A,2250,3088.83,448.00,0,[],0.5709927082061768,1723.96,[],159132002,-37077851#8
A,2250,1080.98,139.00,0,[],0.09958505630493164,2048.82,[],-27930062#1,96397280#0
A,2250,513.62,59.00,0,[],0.008006572723388672,2136.60,[],156428064#1,28038952
A,2250,2407.48,359.00,0,[],0.3878321647644043,1746.08,[],159132005,-353289877#2
A,2250,1264.04,190.00,0,[],0.14812684059143066,2068.56,[],-341760642#0,27942837#1
A,2250,381.73,52.00,0,[],0.007506847381591797,2160.25,[],-155731255#1,159132005
A,2250,1228.35,174.00,0,[],0.24871253967285156,1997.21,[],145039120#3,356102172#3
A,2250,1392.36,214.00,0,[],0.16113734245300293,1921.31,[],163566156#3,26647752
A,2250,1144.69,3129.00,0,[],0.16864466667175293,1956.57,[],27996155#2,548694371#2
A,2250,7164.34,4372.00,1,[128],1.9596812725067139,1558.63,[0],170232710#1,113514776#1
A,2250,2316.30,613.00,0,[],0.5719900131225586,1754.12,[],163566186#6,-27929143#8
A,2250,456.46,59.00,0,[],0.005504131317138672,2119.64,[],787963823#0,28026221#4
A,2250,1720.88,216.00,0,[],0.1080930233001709,1830.86,[],-353945037,-171750816#1
A,2250,2672.81,2367.00,0,[],1.2315571308135986,1790.04,[],-4947753#2,-119926726#4
A,2250,3341.44,531.00,0,[],0.3022589683532715,842.61,[],27929339,-27948100#3
A,2250,1463.35,180.00,0,[],0.11459803581237793,1857.01,[],-159132008#1,-155799176
A,2250,3016.82,418.00,0,[],0.49192309379577637,1681.76,[],-28038954#1,77534588#0
A,2250,1167.08,252.00,0,[],0.35030055046081543,2083.21,[],592693567#1,-195977382#2
A,2250,1459.09,634.00,0,[],0.17965340614318848,2013.34,[],797065#0,-799959
A,2250,1150.00,1501.00,0,[],0.044036865234375,2035.89,[],246124643#1,-28059218#0
A,2250,1151.61,130.00,0,[],0.09908437728881836,2003.41,[],-159131989,154700014#11
A,2250,0.00,1.00,0,[],0.0015027523040771484,2250.00,[],609613817,-27207077#1
A,2250,2857.03,822.00,0,[],0.501929521560669,1761.64,[],156340399#0,27929143#9
A,2250,2574.46,508.00,0,[],0.40584850311279297,1750.87,[],159131962,639837637#0
A,2250,5652.68,1906.00,1,[89],1.4072072505950928,1499.54,[0],311368230#0,-27929527#0
A,2250,4812.18,2412.00,1,[36],2.0357460975646973,1638.48,[0],833866#1,-187164860#3
A,2250,1799.05,343.00,0,[],0.3267803192138672,1916.14,[],740757381#1,gneE22
A,2250,7620.61,4321.00,1,[57],2.75636625289917,1605.68,[0],28008881#0,27930085#5
A,2250,1916.39,459.00,0,[],0.31577062606811523,2031.58,[],159131976#0,-378959094#0
A,2250,2207.68,252.00,0,[],0.2797393798828125,1642.42,[],-28038924#0,-27946739#1
A,2250,5913.85,3993.00,1,[100],1.7645139694213867,830.48,[0],-170232710#0,46256517#1
A,2250,3607.62,3484.00,0,[],1.3341457843780518,1145.17,[],171748997,153673663#1-AddedOffRampEdge
A,2250,2416.93,424.00,0,[],0.7951831817626953,1823.78,[],325301028,-847965933
A,2250,1147.53,144.00,0,[],0.18115496635437012,2041.51,[],4910569#2,697326685#2
A,2250,3030.51,1795.00,0,[],0.5414645671844482,1332.49,[],116583594#2,4848962
A,2250,2125.54,233.00,0,[],0.1646406650543213,1695.25,[],-47441044#0,156338938#0
A,2250,5090.20,2848.00,1,[57],1.7089662551879883,1525.59,[0],28038074,-4910508#1
A,2250,4600.90,1388.00,0,[],0.8247084617614746,1075.87,[],190432831#7,27929913#3
A,2250,837.45,156.00,0,[],0.1696453094482422,2062.49,[],163566150#1,25491865#0
A,2250,2758.53,1196.00,0,[],0.6595664024353027,1716.56,[],-325301028,-159131942#0
A,2250,2225.09,491.00,0,[],0.33728885650634766,1908.66,[],-159131985#1,-141271865#1
A,2250,2662.10,1055.00,0,[],0.5644848346710205,1693.15,[],684014245#1,28008884#0
A,2250,3274.32,2696.00,0,[],0.411853551864624,1479.94,[],4857553#2,-145456123#1
A,2250,812.41,122.00,0,[],0.07306241989135742,2111.55,[],163566243#5,-28091024#4
A,2250,3042.07,1004.00,0,[],0.6500575542449951,1695.53,[],-170161111,-187746140
A,2250,4829.72,664.00,0,[],0.9227914810180664,1402.54,[],-28038115#1,-155731249#2
A,2250,2614.68,990.00,0,[],0.22469210624694824,1729.88,[],121174583#0,27931709#5
A,2250,625.25,64.00,0,[],0.007506847381591797,2098.76,[],-28028708,325259851#2
A,2250,3077.38,521.00,0,[],0.575493335723877,1606.55,[],-27931728,353267810#2
A,2250,2521.94,602.00,0,[],0.3317844867706299,1685.74,[],242821393#2,170796045
A,2250,4597.94,2240.00,0,[],0.9618246555328369,602.97,[],-700814710#1,-159238289#0
A,2250,1366.13,210.00,0,[],0.11860179901123047,1879.25,[],824491853#3,4857564#0
A,2250,3017.52,1598.00,0,[],0.2952535152435303,1753.26,[],-86326093#3,28039374#0
A,2250,6068.63,3081.00,1,[128],2.1048054695129395,1512.70,[0],833500#0,27942837#0
A,2250,1534.88,750.00,0,[],0.30826449394226074,1981.17,[],464545496#2,155731249#11
A,2250,1087.45,2416.00,0,[],0.0440371036529541,1956.43,[],148760007#6,-834267#0
A,2250,2352.64,444.00,0,[],0.4904205799102783,1742.28,[],159131970#1,-155768982#1
A,2250,478.59,71.00,0,[],0.038533687591552734,2159.74,[],-3697933#5,79824392
A,2250,1042.54,183.00,0,[],0.10158634185791016,2022.29,[],378559843#1,317949606#0
A,2250,2608.46,1029.00,0,[],0.43587327003479004,1752.75,[],-28026216#3,684014245#0
A,2250,1067.58,223.00,0,[],0.036031246185302734,2075.78,[],122066607#1,-159132024
A,2250,2091.30,226.00,0,[],0.28574562072753906,1745.33,[],-28038070#2,25491956#0
A,2250,2504.19,644.00,0,[],0.6035194396972656,1842.99,[],-28013715,167121162#2
A,2250,2993.91,393.00,0,[],0.7166144847869873,1605.18,[],400901674,277919186
A,2250,712.18,90.00,0,[],0.02552056312561035,2103.09,[],833772#0,633426505#1
A,2250,5477.63,768.00,1,[29],2.0847885608673096,1400.54,[0],163313151#8,-101850720#1
A,2250,4696.47,1467.00,1,[29],2.537677764892578,1470.62,[0],-171879635#1,-47441044#2
A,2250,1376.03,773.00,0,[],0.19416546821594238,1932.25,[],-79513512#1,-684884460#4
A,2250,1058.22,1709.00,0,[],0.05454611778259277,2008.44,[],-3650125,181712551#0
A,2250,477.20,70.00,0,[],0.010009050369262695,2131.06,[],246124643#5,639837637#0
A,2250,1505.77,165.00,0,[],0.07556295394897461,1882.42,[],27931731#0,-28039369#1
A,2250,1128.99,210.00,0,[],0.18816137313842773,2087.27,[],592775633#0,171750816#2
A,2250,2840.14,1191.00,0,[],0.5244503021240234,1764.54,[],-28022566#0,808562172#1
A,2250,3478.14,464.00,0,[],0.5860016345977783,1218.46,[],-4721502#6,154980824#3
A,2250,1656.46,217.00,0,[],0.2667276859283447,1927.57,[],250134165#0,159132015#0
A,2250,1195.77,182.00,0,[],0.14162206649780273,1932.18,[],-27993917#0,-27994860#1
A,2250,1480.18,1820.00,0,[],0.2757375240325928,1981.80,[],-163566219#2,-548694371#2
A,2250,1071.13,169.00,0,[],0.18816137313842773,2072.19,[],255565307#0,818516141#0
A,2250,649.92,84.00,0,[],0.01601243019104004,2143.97,[],-46346749,779160783
A,2250,2276.34,604.00,0,[],0.9052772521972656,1815.23,[],-163566156#5,-27683075#3
A,2250,2871.89,454.00,0,[],0.26372551918029785,1591.09,[],27931709#6,172454783
A,2250,2078.76,565.00,0,[],0.5604796409606934,1907.33,[],-159257679,187808449#0
A,2250,703.58,411.00,0,[],0.045539140701293945,2149.03,[],-4845308#0,75354228#1
A,2250,4312.50,3126.00,0,[],0.8267090320587158,1262.12,[],740104320,798950#0
A,2250,3905.32,593.00,0,[],1.3751804828643799,1424.12,[],4947755#6,155731407#0
A,2250,2212.05,318.00,0,[],0.8832573890686035,1859.91,[],-215668331#7,-159132007
A,2250,2656.02,366.00,0,[],0.5599801540374756,1693.57,[],-163566218#4,28009001#0
A,2250,1106.80,1119.00,0,[],0.08707523345947266,2080.20,[],141271864#0,-163566203#0
A,2250,2225.81,472.00,0,[],0.431870698928833,1784.38,[],79513885#3,4947753#1
A,2250,152.25,23.00,0,[],0.0050029754638671875,2183.33,[],-28091014,-28091024#1
A,2250,2363.45,3000.00,0,[],0.9918525218963623,1784.65,[],-154981027#0,-27930076#3
A,2250,1633.13,282.00,0,[],0.26822900772094727,1988.37,[],-4910564#0,246124647#0
A,2250,4076.80,825.00,0,[],0.7906773090362549,1330.37,[],27943809#0,353468986#0
A,2250,5612.45,3475.00,1,[36],3.3804001808166504,1635.69,[0],-28039384,4845308#1
A,2250,1766.27,261.00,0,[],0.25822019577026367,1934.69,[],-159131949#1,87433473#1
A,2250,3894.35,853.00,0,[],0.6950957775115967,1532.38,[],-144335321#0,-28028741#0
A,2250,385.80,89.00,0,[],0.024521350860595703,2166.89,[],163566208,198726454#0
A,2250,1522.21,289.00,0,[],0.2672290802001953,1987.69,[],246124643#2,29418991#1
A,2250,595.88,208.00,0,[],0.04003405570983887,2178.69,[],154986396#2,808562172#0
A,2250,5732.20,749.00,1,[90],2.2349183559417725,1234.27,[0],340208064#2,-28028738#0
A,2250,523.08,2283.00,0,[],0.005004167556762695,2096.66,[],-662745678#2,27207077#0
A,2250,2474.14,286.00,0,[],0.30125856399536133,1720.33,[],-353897405#2,-159131932
A,2250,2599.40,337.00,0,[],0.7331295013427734,1840.35,[],-171648623#2,-159131970#2
A,2250,4891.44,1424.00,1,[43],1.6954548358917236,1509.26,[0],28037931,210509032
A,2250,3841.10,751.00,0,[],1.0303833484649658,1624.73,[],28025135#0,28037773
A,2250,2318.67,676.00,0,[],0.36681437492370605,1842.81,[],87433473#1,-27928339#0
A,2250,1516.24,3089.00,0,[],0.24420833587646484,1892.05,[],196371317#0,-187373858#1
A,2250,2301.06,276.00,0,[],0.13161206245422363,1767.84,[],-190432831#5,-197713163#4
A,2250,2289.60,465.00,0,[],0.3237769603729248,1786.05,[],4794842#0,85621304#3
A,2250,6041.80,2826.00,1,[35],1.8510870933532715,1596.04,[0],-159131996#2,27943813#1
A,2250,2878.03,2921.00,0,[],0.7031035423278809,1764.28,[],-159131996#2,684884460#7
A,2250,4843.95,680.00,0,[],0.7721624374389648,1341.99,[],-27931709#2,96398383#1
A,2250,3795.93,3476.00,0,[],0.9317991733551025,1195.01,[],148760007#1,25491865#1
A,2250,1985.24,1504.00,0,[],0.2822418212890625,1807.81,[],818320887,-800802#0
A,2250,2986.67,2530.00,0,[],0.6805844306945801,1661.29,[],167121171#3,589896294#1
A,2250,994.64,168.00,0,[],0.07005906105041504,2052.95,[],-28037925#3,-163313151#6
A,2250,2622.29,784.00,0,[],0.5374610424041748,1776.46,[],-154830749,184058807#5
A,2250,2371.77,2249.00,0,[],0.5089366436004639,1865.78,[],28285082#1,614923385#2
A,2250,2421.16,446.00,0,[],0.6365461349487305,1829.91,[],4721523#1,-47441044#0
A,2250,1732.35,239.00,0,[],0.27373456954956055,1841.17,[],198725408,-28039391#0
A,2250,4347.47,3521.00,0,[],1.347656488418579,1477.03,[],159132009#0,-28028738#0
A,2250,3161.40,657.00,0,[],0.38382792472839355,1465.36,[],27946566#4,184507823
A,2250,2772.95,2575.00,0,[],0.7866754531860352,1836.86,[],187372887#3,-620786542#0
A,2250,2076.49,590.00,0,[],0.31977319717407227,1945.42,[],250134167#1,-156340403
A,2250,5363.28,3804.00,1,[82],2.315485954284668,1355.14,[0],-242815109#0,-27946738#1
A,2250,1461.40,267.00,1,[36],3.3348608016967773,1998.20,[0],-4910570#2,4816177#1
A,2250,3769.64,1688.00,0,[],0.8887631893157959,693.53,[],-403952818,-155767481
A,2250,1229.98,195.00,0,[],0.05354475975036621,1896.51,[],159132016#2,-3663345#2
A,2250,2034.61,849.00,0,[],0.21068024635314941,1860.77,[],-155731405#3,-30095292
A,2250,1525.68,163.00,0,[],0.0785675048828125,1910.83,[],-28022566#0,-27943766#0
A,2250,4458.43,3278.00,0,[],0.8552346229553223,837.76,[],-159131978#1,255565307#5
A,2250,1320.69,145.00,0,[],0.08206987380981445,1953.29,[],468023823,-694202752#0
A,2250,302.73,32.00,0,[],0.006005048751831055,2163.30,[],-334778829,79513885#9
A,2250,4698.31,3317.00,1,[36],2.560696840286255,1445.71,[0],79716958,159131940#2
A,2250,2106.08,2485.00,0,[],0.21968793869018555,1826.92,[],882766594#0,-797061
A,2250,616.10,382.00,0,[],0.061551570892333984,2073.65,[],163566160#0,-28027988#0
A,2250,3007.39,1161.00,0,[],0.4493844509124756,1704.46,[],-842034384#0,-75354233#1
A,2250,1232.41,2537.00,0,[],0.1150977611541748,1930.63,[],154689110#4,3697918#3
A,2250,3834.52,3194.00,0,[],1.422220230102539,1396.18,[],-155729952#2,167121171#1.31
A,2250,2297.95,1769.00,0,[],0.5890042781829834,1836.99,[],163566186#6,353938186#0
A,2250,5680.36,2472.00,1,[120],2.150845527648926,1628.13,[0],673957372#2,187164860#2
A,2250,4907.75,2051.00,1,[120],1.6003730297088623,1427.64,[0],28039426#5,-28022454#1
A,2250,6386.57,4088.00,1,[35],2.4726226329803467,1843.2,[0],27943766#1,824491854#1
A,2250,2481.71,593.00,0,[],0.24721097946166992,1566.22,[],28022560,28038070#1
A,2250,1255.17,201.00,0,[],0.10909318923950195,1912.46,[],-28078794#5,-4947758#1
A,2250,1659.47,261.00,0,[],0.2161846160888672,1978.51,[],-246124643#4,-27135955
A,2250,2205.49,313.00,0,[],0.7906787395477295,1764.03,[],-639839810,27930078#0
A,2250,4089.95,3662.00,0,[],0.9192891120910645,963.15,[],243211510#1,-403952814#0
A,2250,1951.48,767.00,0,[],0.1886608600616455,1875.52,[],-85618366,-647690430#1
A,2250,1765.41,266.00,0,[],0.20917820930480957,1956.65,[],145039120#5,-824491853#3
A,2250,6081.43,960.00,1,[120],1.9801993370056152,1428.13,[0],-478922855,90542365#5
A,2250,703.38,96.00,0,[],0.06255340576171875,2087.97,[],163566224#1,27934802#0
A,2250,1950.31,217.00,0,[],0.1396191120147705,1796.48,[],-27946745#0,-28022559#1
A,2250,2023.04,201.00,0,[],0.164139986038208,1608.10,[],28037935#1,27943881#2
A,2250,2744.12,1051.00,0,[],0.6320416927337646,1668.31,[],834267#3,171879646
A,2250,4735.49,2672.00,1,[35],3.0501186847686768,1438.37,[0],-28025131,-28037775
A,2250,1905.33,271.00,0,[],0.3603084087371826,1856.42,[],-29419177,171647548#2
A,2250,1988.12,210.00,0,[],0.1861586570739746,1679.36,[],-163383626#0,27943807#2
B,500,3904.51,2258.00,1,[316],0.8227057456970215,1357.71,[1],246124643#1,27943766#4
B,500,4081.06,1222.00,1,[336],1.0488991737365723,1365.51,[1],-167121171#1,-672381827#0
B,500,4.58,4.00,0,[],0.3462975025177002,499.38,[],156464695#1,187743562#1
B,500,3552.08,1785.00,1,[299],0.35230159759521484,1271.58,[1],-86326093#0,-478895562#0
B,500,149.61,23.00,0,[],0.39934301376342773,462.09,[],-155765289#0,171594468#3
B,500,2414.12,764.00,1,[331],0.15413212776184082,1248.74,[0],-27994829#1,-163382992#0
B,500,1970.88,1982.00,1,[273],0.13661742210388184,1539.82,[1],-155767975,28011515#1
B,500,35.64,11.00,0,[],0.001001119613647461,493.39,[],28028731#1,gneE15
B,500,2873.27,1320.00,1,[285],0.6115250587463379,1332.02,[2],145039122,-171750816#1
B,500,2148.22,522.00,1,[203],0.13311409950256348,1136.12,[0],-452551902,-190432831#3
B,500,1482.52,471.00,1,[273],0.05955052375793457,1232.88,[1],4947758#1,3650028#4
B,500,3326.19,1728.00,1,[331],0.35480475425720215,1316.09,[0],613788728#3,27683075#4
B,500,4521.26,2319.00,1,[361],0.6650717258453369,1369.92,[1],-163382988#4,30326839
B,500,1592.11,492.00,1,[432],0.12160444259643555,1133.46,[3],-122066617#4,353898756#0
B,500,1492.74,410.00,1,[432],0.04603838920593262,1096.38,[3],155731255#2,-592421473#2
B,500,963.85,325.00,1,[382],0.024520158767700195,1107.82,[2],-163566186#6,-353071426
B,500,1180.46,388.00,1,[292],0.08257031440734863,1142.49,[0],-797061,-154980603#2
B,500,30.87,10.00,0,[],0.0760655403137207,493.91,[],-4816289#3,145436390
B,500,3319.81,2665.00,1,[285],0.6105244159698486,1379.40,[2],-4811225#2,163566224#1
B,500,2405.41,2212.00,1,[273],0.5179448127746582,1196.89,[1],163566224#2,-155729948#4
B,500,3866.57,2520.00,1,[285],0.781670331954956,1463.70,[2],614632173#3,37077798#1
B,500,0.00,1.00,0,[],0.12210345268249512,500.00,[],159131975,145434713#0
B,500,1430.49,799.00,1,[316],0.05104255676269531,1513.36,[1],-163383614#1,4721447#8
B,500,2946.47,1257.00,1,[361],0.18065524101257324,1491.67,[1],-171879646,-476659509#1
B,500,17.32,8.00,0,[],0.16506028175354004,496.98,[],119864857#0,-155729948#0
B,500,2723.35,1229.00,1,[316],0.5344588756561279,1310.22,[1],679601198#1,-27929143#11
B,500,3599.57,1437.00,1,[202],0.8390042781829834,1382.41,[2],28046458#1,27927957#0
B,500,2273.67,787.00,1,[361],0.0785677433013916,1120.17,[1],159132009#1,-27255142#0
B,500,3801.79,963.00,1,[316],1.0486690998077393,1354.30,[1],163383626#0,159131939
B,500,16.17,8.00,0,[],0.0010013580322265625,496.80,[],-27946839#2,-167121171#6
B,500,5408.08,1774.00,1,[432],1.0441439151763916,1346.32,[3],119826653#1,27931709#4
B,500,1920.12,1002.00,1,[202],0.0785672664642334,1316.11,[2],-155998759#2,4947753#1
B,500,2954.39,3335.00,1,[202],0.5179440975189209,1420.36,[2],-4794841#2,-28027798
B,500,3672.89,1276.00,1,[331],1.3558964729309082,1389.49,[0],-28059218#3,-159131942#1
B,500,5233.26,2486.00,1,[432],1.189323902130127,1545.47,[3],122066617#2,27946919#0
B,500,0.00,1.00,0,[],0.1421222686767578,500.00,[],35277147#0,342942396#2
B,500,22.80,9.00,0,[],0.0010018348693847656,496.17,[],28009000,37077783#1
B,500,34.93,11.00,0,[],0.27748608589172363,491.66,[],441988186#0,-46346752#1
B,500,3867.04,1580.00,1,[432],0.5081729888916016,1805.56,[3],170156790#5,155768539#1
B,500,22.79,9.00,0,[],0.22619366645812988,495.97,[],-27929296#2,246124643#6
B,500,3033.61,1027.00,1,[202],0.24120831489562988,1406.48,[2],197713164#2,167121167#2
B,500,1853.04,840.00,1,[336],0.09057760238647461,1265.99,[1],171648202,197713167#0
B,500,2806.63,2625.00,1,[316],0.5079362392425537,1308.52,[1],-355248658#0,4810770#2
B,500,34.28,11.00,0,[],0.3928372859954834,493.74,[],-639129504,28078795#0
